episode,reward,steps,avg10,avg100,avg100success,epsilon,time_elapsed,real_time_elapsed,timestamp
5400,-3.1323977365493794,243,2.6655592926168423,1.9926157307230519,46.0,0.06719374608181877,0.013303207999996403,0.0,2025-04-10 15:20:56.989586
5500,-2.713924128532411,171,1.1473065626549566,1.5961824812905077,43.0,0.06391586919567814,0.003067874999999276,0.0,2025-04-10 15:20:58.654586
5600,9.147988068259359,106,5.373928142215789,3.166023631196065,56.99999999999999,0.060797895239605056,0.006211458999999309,0.0,2025-04-10 15:21:00.360009
5700,6.756463223405078,136,5.5478366712623295,3.4238925067350987,59.0,0.0578320237537493,0.005688124999998934,0.0,2025-04-10 15:21:01.890201
5800,-3.2421833524704,262,2.6401845823982244,3.9408587055138184,63.0,0.05501083480395743,0.016278124999999477,0.0,2025-04-10 15:21:03.226891
5900,8.54555199519693,181,5.7821366298651835,3.9720328897755843,67.0,0.05232727041878946,0.01691362500000082,0.0,2025-04-10 15:21:04.413578
6000,6.01361102892353,125,2.897882637131024,3.324578354941451,61.0,0.05,0.004945792000000893,0.0,2025-04-10 15:21:05.843889
6100,10.130448614638114,129,4.802264139422033,3.8378443374737974,66.0,0.05,0.009930999999994583,0.0,2025-04-10 15:21:07.191447
6200,7.863668548408136,235,4.284598194114493,3.401062509433651,61.0,0.05,0.021110375000006343,0.0,2025-04-10 15:21:08.801354
6300,9.933648880885121,182,6.295263788432337,4.965090512355896,71.0,0.05,0.011992040999999176,0.0,2025-04-10 15:21:10.318323
6400,6.508641444216525,107,4.687112452559216,4.0064361175834655,66.0,0.05,0.004374417000001074,0.0,2025-04-10 15:21:11.436119
6500,7.964608057060531,168,6.4782129040584975,3.8672426700849756,63.0,0.05,0.011755166999996902,0.0,2025-04-10 15:21:13.064516
6600,-2.4914749784469614,154,4.304018564457077,3.609503536480145,67.0,0.05,0.0031443749999979786,0.0,2025-04-10 15:21:14.717146
6700,-1.8537633304595953,93,3.823854247085593,3.514530470780947,65.0,0.05,0.004357542000001047,0.0,2025-04-10 15:21:16.284790
6800,-2.7132852268219008,175,3.908755626398617,4.559306581017824,69.0,0.05,0.005290750000000344,0.0,2025-04-10 15:21:17.582659
6900,6.924875004719745,191,4.071242135023448,4.188505853903461,65.0,0.05,0.005904833999998971,0.0,2025-04-10 15:21:18.871447
7000,9.425069675709262,391,4.299354375274147,3.941669053401134,66.0,0.05,0.055733250000002954,0.0,2025-04-10 15:21:20.451810
7100,-2.811604754447938,214,5.651049650871246,4.9827505512247505,75.0,0.05,0.013588708000000338,0.0,2025-04-10 15:21:21.662717
7200,-2.562057725906373,157,3.8390702839316546,4.35379921427635,70.0,0.05,0.003205291000000443,0.0,2025-04-10 15:21:23.444395
7300,0.7744698041988941,228,5.178036932615091,4.519029217433274,70.0,0.05,0.01109774999999047,0.0,2025-04-10 15:21:24.972437
7400,7.879706336326485,324,5.648330491892669,4.422412295706594,72.0,0.05,0.04127579200000753,0.0,2025-04-10 15:21:26.322653
7500,10.187604864184726,109,5.135606417093762,3.810792632723297,65.0,0.05,0.004321333000007144,0.0,2025-04-10 15:21:27.727875
7600,11.062451040135329,248,5.068318151758013,5.180870269124188,78.0,0.05,0.021451749999997105,0.0,2025-04-10 15:21:29.487734
7700,7.903413515228276,206,5.741137511845983,3.8320081038895815,65.0,0.05,0.015524499999997943,0.0,2025-04-10 15:21:31.034282
7800,2.103244433316478,206,4.152733542581482,5.195595094835551,78.0,0.05,0.017938208000003897,0.0,2025-04-10 15:21:32.719583
7900,7.377532372943179,315,6.806574372023467,4.41663626726042,70.0,0.05,0.03737370899999348,0.0,2025-04-10 15:21:34.245114
8000,4.320076708519629,260,1.9730027889530706,4.48066162393812,69.0,0.05,0.02436162499999739,0.0,2025-04-10 15:21:35.804882
8100,8.646371999759449,186,5.49805504886271,3.9429193357777383,65.0,0.05,0.011012958999998546,0.0,2025-04-10 15:21:37.339149
8200,4.318443876137134,171,3.632004975556138,3.5229609132394994,59.0,0.05,0.011092750000003093,0.0,2025-04-10 15:21:38.919964
8300,8.499844933103,156,3.7978644133306894,4.7841355951284745,75.0,0.05,0.01019558299999801,0.0,2025-04-10 15:21:40.893874
8400,8.401606702532307,218,5.313382296259727,4.348939235680212,69.0,0.05,0.01631966600000112,0.0,2025-04-10 15:21:42.393251
8500,-2.8380716304779066,193,4.625120444016726,4.413740818032288,73.0,0.05,0.006203874999997083,0.0,2025-04-10 15:21:44.418823
8600,4.4953298955231915,355,6.9159030428786705,5.139147225810255,76.0,0.05,0.040014458000001696,0.0,2025-04-10 15:21:46.544232
8700,-2.203430455207825,136,1.3557612358930875,4.474850803043314,68.0,0.05,0.007441041999996401,0.0,2025-04-10 15:21:48.086921
8800,-2.2833824501037605,136,5.67791132542646,4.277328040679485,67.0,0.05,0.0056170840000078215,0.0,2025-04-10 15:21:49.847150
8900,8.933652408999873,209,5.296967338461224,4.2502961492534945,71.0,0.05,0.016771667000000434,0.0,2025-04-10 15:21:51.802882
9000,8.736463025417724,439,5.204436703886275,4.140163289364576,68.0,0.05,0.05093433300000072,0.0,2025-04-10 15:21:53.622742
9100,11.640519813514707,116,4.522845081698606,3.9133199784628014,66.0,0.05,0.0025210419999979194,0.0,2025-04-10 15:21:55.497229
9200,7.972863349312326,192,4.1219468287250915,5.557208202202588,74.0,0.05,0.008643708000008132,0.0,2025-04-10 15:21:57.261375
9300,-2.9741246356964126,231,6.512430990651909,5.514764058239924,80.0,0.05,0.015053458000011233,0.0,2025-04-10 15:21:59.528840
9400,-2.891088019371034,196,5.038618930684345,4.2517273531050535,68.0,0.05,0.006756624999994187,0.0,2025-04-10 15:22:01.281465
9500,10.675319412712524,341,6.022286846287196,5.170850321005364,72.0,0.05,0.03369733400000996,0.0,2025-04-10 15:22:03.452904
9600,10.831145267289692,204,3.464818741792088,3.990409271337242,70.0,0.05,0.020563500000008617,0.0,2025-04-10 15:22:05.544020
9700,7.947102084445587,231,7.073683250156613,4.734166676043694,74.0,0.05,0.01416349999999511,0.0,2025-04-10 15:22:07.900674
9800,3.1705581519330264,252,3.021019830838619,4.420344039976883,74.0,0.05,0.017343707999998514,0.0,2025-04-10 15:22:10.732540
9900,4.097254776302023,115,2.326781413852245,4.362898840790487,70.0,0.05,0.002377374999994686,0.0,2025-04-10 15:22:12.660904
10000,8.165120254099378,193,7.181740972688433,4.0993474150770695,69.0,0.05,0.013809166000001483,0.0,2025-04-10 15:22:15.107945
10100,-2.8153376502990732,188,5.089199377798539,3.691875325837083,65.0,0.05,0.006532917000001248,0.0,2025-04-10 15:22:17.295099
10200,10.070177680363548,295,7.273267368803479,4.47093268906168,71.0,0.05,0.03823549999999898,0.0,2025-04-10 15:22:19.456621
10300,-2.2201273469924936,147,2.93329559516014,3.509823745082564,60.0,0.05,0.012640584000010335,0.0,2025-04-10 15:22:21.148452
10400,-3.2016417884826676,255,-0.7696299418247138,3.559541390866564,62.0,0.05,0.015417374999998401,0.0,2025-04-10 15:22:23.527373
10500,10.959399657912462,77,3.156438961956739,3.707211256355144,67.0,0.05,0.0018366660000026513,0.0,2025-04-10 15:22:26.093336
10600,6.248578820186012,365,0.48628753159630644,3.216025905744146,62.0,0.05,0.04059604200000422,0.0,2025-04-10 15:22:28.770768
10700,11.787233233051428,186,4.18123999199573,3.569672544463679,63.0,0.05,0.007027958000008994,0.0,2025-04-10 15:22:31.051634
10800,9.815720388104776,637,4.7568883887827464,3.1617264816404815,60.0,0.05,0.08471620900002108,0.0,2025-04-10 15:22:33.230677
10900,3.9989659635666883,374,2.409684334353637,3.2030196225892755,63.0,0.05,0.045469584000016994,0.0,2025-04-10 15:22:35.456675
11000,2.153320951601786,628,4.136632422527942,3.1993837985744245,60.0,0.05,0.08129712500002029,0.0,2025-04-10 15:22:37.886651
11100,5.035194080706348,135,2.260212747031897,3.764155078255429,67.0,0.05,0.003009582999993654,0.0,2025-04-10 15:22:41.063440
11200,11.352858395563954,188,6.265047391334733,3.252856084572687,59.0,0.05,0.01653100000001473,0.0,2025-04-10 15:22:43.757780
11300,-4.060398818969729,416,1.6442705640328357,2.6363315891196417,56.99999999999999,0.05,0.04870999999999981,0.0,2025-04-10 15:22:46.801071
11400,6.8396919563449385,130,3.495745901052595,3.2706750406603784,63.0,0.05,0.005463499999990518,0.0,2025-04-10 15:22:49.576026
11500,-1.9951445055007941,100,2.1721668670710943,3.138412680164192,56.00000000000001,0.05,0.0021230000000116434,0.0,2025-04-10 15:22:51.720289
11600,6.02116034187537,165,2.25232855795955,3.9667274977228324,65.0,0.05,0.01580529200001024,0.0,2025-04-10 15:22:54.022894
11700,11.316588820252132,345,0.8226450553162158,4.283806610447023,68.0,0.05,0.03887737499999844,0.0,2025-04-10 15:22:56.587625
11800,6.457247526962043,234,3.523912011818274,3.4910455076130846,65.0,0.05,0.020530459000013934,0.0,2025-04-10 15:22:59.415916
11900,-3.5662083835601823,340,4.709506650601202,3.6835867150441244,66.0,0.05,0.032034999999979163,0.0,2025-04-10 15:23:01.991852
12000,4.5956676304355994,356,3.8941419960186154,2.7909175218738893,61.0,0.05,0.03496412500001611,0.0,2025-04-10 15:23:05.423964
12100,0.2371058170935363,289,5.72631600443315,3.99679512510709,70.0,0.05,0.029502459000013914,0.0,2025-04-10 15:23:08.116482
12200,6.958655981042267,125,8.172244345365076,4.3952415750145395,69.0,0.05,0.0051660829999775615,0.0,2025-04-10 15:23:10.836028
12300,-1.2995739006860731,717,0.9914847597986309,2.6416319395496477,54.0,0.05,0.10736704199999281,0.0,2025-04-10 15:23:13.403879
12400,9.516555431902376,89,5.1662244084308355,2.8875719653485574,60.0,0.05,0.0019418329999894013,0.0,2025-04-10 15:23:16.364990
12500,-2.480436487197877,157,1.6605314710487693,1.8693236359601944,45.0,0.05,0.006286291999998639,0.0,2025-04-10 15:23:18.753235
12600,-3.353293255805971,303,0.4037212629444876,3.3157470489955965,61.0,0.05,0.03645770899998979,0.0,2025-04-10 15:23:22.288019
12700,-2.6800302076339735,204,4.896430639704064,3.850354749642911,62.0,0.05,0.01828499999999167,0.0,2025-04-10 15:23:24.400405
12800,5.784070172554598,163,3.7117155955440624,3.829098140203916,62.0,0.05,0.005583000000001448,0.0,2025-04-10 15:23:26.308519
12900,3.732313294818718,751,2.779471918549075,3.291802578520387,56.99999999999999,0.05,0.10837404200000833,0.0,2025-04-10 15:23:28.414734
13000,6.76219808243546,130,3.4727200874718656,3.808643906592565,64.0,0.05,0.004722375000000056,0.0,2025-04-10 15:23:30.683523
13100,12.285677700713462,185,1.9902830429090979,4.7374716267860135,71.0,0.05,0.012834709000003386,0.0,2025-04-10 15:23:32.966710
13200,-2.570161208152772,182,4.464915742467726,4.199067166850912,66.0,0.05,0.014867249999980459,0.0,2025-04-10 15:23:35.325457
13300,-2.813667253494264,191,4.582281266068858,4.916194067130937,72.0,0.05,0.008360666000015726,0.0,2025-04-10 15:23:37.199519
13400,8.325299987689155,185,4.607599385547495,3.750078926265538,63.0,0.05,0.012277750000009746,0.0,2025-04-10 15:23:39.294703
13500,7.698460816608331,206,4.576517160702525,2.9797512817384972,57.99999999999999,0.05,0.01439845800001649,0.0,2025-04-10 15:23:41.431909
13600,8.717452846685767,596,5.160169582659433,3.528877004779566,61.0,0.05,0.09379766700001824,0.0,2025-04-10 15:23:43.707320
13700,12.851770836590953,176,3.5097282145157727,3.9572032956614884,67.0,0.05,0.004058874999998352,0.0,2025-04-10 15:23:45.757769
13800,8.562464095727535,460,4.147598829838363,4.8550557971626604,76.0,0.05,0.05771954100001153,0.0,2025-04-10 15:23:47.777732
13900,-1.8904690933227544,95,5.116907148388762,3.8740544704719473,66.0,0.05,0.00491170800000873,0.0,2025-04-10 15:23:49.973130
14000,8.021975188981171,98,4.099364700115257,4.06928079419657,72.0,0.05,0.002142500000019254,0.0,2025-04-10 15:23:52.693978
14100,2.259889800782152,223,1.8571268505119938,3.9301700941928477,65.0,0.05,0.019983749999994416,0.0,2025-04-10 15:23:54.742906
14200,7.998897597800701,623,5.671411449138384,4.494052765669217,67.0,0.05,0.09435637500001803,0.0,2025-04-10 15:23:56.396915
14300,10.036923454422675,99,2.0651768676967013,3.8400130115543947,62.0,0.05,0.00453045899999438,0.0,2025-04-10 15:23:58.413668
14400,11.832644154208648,147,5.693229601996036,5.053456469798258,74.0,0.05,0.01587458400001651,0.0,2025-04-10 15:24:00.154593
14500,9.88690298591183,108,6.620098542770248,4.350812985174127,69.0,0.05,0.0024518330000091737,0.0,2025-04-10 15:24:02.104319
14600,3.9027739808138846,251,1.6512539850142123,3.986714515970134,66.0,0.05,0.023886165999982722,0.0,2025-04-10 15:24:04.047766
14700,6.199198366499837,268,5.763156783305339,3.833961257030994,65.0,0.05,0.023687625000007984,0.0,2025-04-10 15:24:06.248262
14800,-2.480021720886232,154,4.234102563275413,4.861535474306096,75.0,0.05,0.006488416000024699,0.0,2025-04-10 15:24:08.359210
14900,11.00775274287481,144,1.5510505730060609,3.5641894071853066,62.0,0.05,0.01080879199997753,0.0,2025-04-10 15:24:10.561415
15000,10.588676010020752,118,1.0841858586416564,3.3794982483098948,65.0,0.05,0.004658417000001691,0.0,2025-04-10 15:24:12.304220
15100,7.673169592430871,147,3.9150194519242043,4.157664507654942,69.0,0.05,0.00840420899999117,0.0,2025-04-10 15:24:14.387627
15200,5.354325657304939,252,6.845014596870087,4.644909637814085,70.0,0.05,0.018279957999993712,0.0,2025-04-10 15:24:16.112651
15300,-2.8711428527832044,201,4.997446139548673,4.412071416110117,70.0,0.05,0.009740666999988434,0.0,2025-04-10 15:24:18.217606
15400,6.013204003796032,147,6.632258144292112,3.698036803107548,63.0,0.05,0.008834084000000075,0.0,2025-04-10 15:24:20.658437
15500,6.449662098060025,204,5.037201682986021,4.0280058156452485,68.0,0.05,0.009759750000000622,0.0,2025-04-10 15:24:22.963587
15600,3.075679708783061,229,6.138360976118035,4.876568277967669,73.0,0.05,0.016609208000005538,0.0,2025-04-10 15:24:24.539889
15700,-4.090148380279543,447,3.264768377276763,3.890158130342182,68.0,0.05,0.0526007920000211,0.0,2025-04-10 15:24:26.447525
15800,1.4929015355352744,150,7.620305398622692,4.087541938703719,67.0,0.05,0.010969250000016473,0.0,2025-04-10 15:24:28.452267
15900,6.685856156666575,69,4.7965834558157265,4.828664448494361,75.0,0.05,0.0016075409999984913,0.0,2025-04-10 15:24:30.507893
16000,7.9561712310839185,272,3.8708652000007895,4.313030017444517,66.0,0.05,0.027357375000008233,0.0,2025-04-10 15:24:32.227427
16100,-3.6804051399230975,346,1.0329371017193387,3.7348178042469584,64.0,0.05,0.032375999999999294,0.0,2025-04-10 15:24:34.039151
16200,5.519941033900487,131,4.961931414515302,4.973663356940955,71.0,0.05,0.003131666999991012,0.0,2025-04-10 15:24:35.725641
16300,2.7678617444201117,227,1.3311548874094823,3.6345798221277565,63.0,0.05,0.01558604199999536,0.0,2025-04-10 15:24:37.323956
16400,8.16748441108141,372,8.65877818758579,4.990724243004304,75.0,0.05,0.0402834590000225,0.0,2025-04-10 15:24:39.088238
16500,5.743071281137499,226,3.0239985818045794,3.2843010010563187,62.0,0.05,0.013112957999965147,0.0,2025-04-10 15:24:41.308585
16600,6.5391604990868695,418,4.487692257334622,3.5586182242917306,67.0,0.05,0.052154416000007586,0.0,2025-04-10 15:24:43.176991
16700,7.7563084650214735,163,3.531855359052243,3.898692308805227,65.0,0.05,0.0066991669999652,0.0,2025-04-10 15:24:45.311393
16800,5.301614356648651,239,5.864679377006607,4.036385439596025,68.0,0.05,0.017878709000001436,0.0,2025-04-10 15:24:47.350072
16900,9.065770633640902,195,4.3993696632653485,4.814496872278924,70.0,0.05,0.0230240829999957,0.0,2025-04-10 15:24:48.982491
17000,12.961637680861651,203,6.694357749883328,4.31744446191941,68.0,0.05,0.018887457999994695,0.0,2025-04-10 15:24:50.531863
17100,8.640673071435096,569,2.430809274609287,4.572652191331991,69.0,0.05,0.08422666699999581,0.0,2025-04-10 15:24:53.018655
17200,-1.651372072219849,66,2.144278415760316,3.8928343799993224,65.0,0.05,0.0015735830000380702,0.0,2025-04-10 15:24:54.678281
17300,5.9224165505393875,207,4.802693557625643,4.631995220324395,73.0,0.05,0.009476749999976164,0.0,2025-04-10 15:24:56.537613
17400,12.16142645586035,207,3.160898155705392,4.886021515871911,72.0,0.05,0.014892333000034341,0.0,2025-04-10 15:24:58.225073
17500,9.619818986768765,171,4.520663445258235,4.075553439486079,73.0,0.05,0.005770458999961647,0.0,2025-04-10 15:25:00.368657
17600,2.3297600851372615,210,4.379361366446388,3.9999570799899105,72.0,0.05,0.009905791999983649,0.0,2025-04-10 15:25:02.267305
17700,-2.0126948909759523,101,5.65906620187297,4.799595879505066,72.0,0.05,0.0022659580000095048,0.0,2025-04-10 15:25:04.014750
17800,9.491485290391815,142,6.232627764679256,3.847334874769993,64.0,0.05,0.0035183339999775853,0.0,2025-04-10 15:25:06.008713
17900,-2.2749609489440927,134,2.894344400282474,3.984531125575213,69.0,0.05,0.005446167000002333,0.0,2025-04-10 15:25:07.900207
18000,4.852446337215558,143,4.937601600378136,4.325167004980316,70.0,0.05,0.01057145900000478,0.0,2025-04-10 15:25:09.570090
18100,11.722032349792121,243,6.357140041404426,4.6798124834724995,72.0,0.05,0.02135029199996552,0.0,2025-04-10 15:25:11.406228
18200,4.418501546859356,217,6.943659816984547,4.39019942464421,68.0,0.05,0.019735125000011067,0.0,2025-04-10 15:25:13.521844
18300,4.989904458987277,202,4.334047096046932,4.986828662489386,75.0,0.05,0.01414995799996177,0.0,2025-04-10 15:25:15.065067
18400,2.5460763105887287,593,4.134727115648338,3.942751920832314,67.0,0.05,0.0783006670000077,0.0,2025-04-10 15:25:16.834075
18500,-2.36575782775879,159,5.636565294582223,3.7262444617392863,64.0,0.05,0.011260000000049786,0.0,2025-04-10 15:25:18.642610
18600,3.1698365770399572,202,4.442167639398986,4.223686253740601,68.0,0.05,0.01675958300000957,0.0,2025-04-10 15:25:20.404689
18700,-1.0509821466014493,408,1.8875826027986364,4.604595749208606,71.0,0.05,0.046630750000019816,0.0,2025-04-10 15:25:22.330369
18800,7.330253595131317,182,5.3952274674027985,4.067973665473776,70.0,0.05,0.004530999999985852,0.0,2025-04-10 15:25:24.586792
18900,5.816394226430448,197,6.21039698455308,3.6763612708909763,68.0,0.05,0.009330833999968036,0.0,2025-04-10 15:25:26.399821
19000,-3.1205240974426283,259,1.181382318221511,4.269770158971662,68.0,0.05,0.02080041699997537,0.0,2025-04-10 15:25:28.429507
19100,8.432457936096299,208,5.852810976760946,3.811629271763885,63.0,0.05,0.01238416699999334,0.0,2025-04-10 15:25:30.082489
19200,5.657737891317706,173,2.846675410774692,4.369489518447125,69.0,0.05,0.016381125000009433,0.0,2025-04-10 15:25:32.363116
19300,3.708771445458722,117,7.411561834422081,5.239054875144377,75.0,0.05,0.0025835000000142827,0.0,2025-04-10 15:25:33.927228
19400,7.8588202330626356,150,6.999313582154507,4.815923222392508,74.0,0.05,0.008528875000024527,0.0,2025-04-10 15:25:35.406332
19500,-3.552124511718752,340,-0.44717512995339137,5.0508542994833885,73.0,0.05,0.0330462500000408,0.0,2025-04-10 15:25:37.536151
19600,11.771274247586275,137,5.419925273735368,4.419809461315333,71.0,0.05,0.015563959000019167,0.0,2025-04-10 15:25:39.525987
19700,11.421375324655182,143,3.0300338766587203,4.363073311655385,69.0,0.05,0.005803665999962959,0.0,2025-04-10 15:25:41.320498
19800,5.7749720431579705,193,4.88184460335664,4.719042918945353,76.0,0.05,0.009731584000007842,0.0,2025-04-10 15:25:43.248533
19900,-2.040401513099671,144,1.5655384829993668,3.8184915571167255,64.0,0.05,0.016506959000025745,0.0,2025-04-10 15:25:45.219530
